time,speedtest_ookla_download,speedtest_ookla_upload,speedtest_ndt7_download,speedtest_ookla_latency,speedtest_ndt7_downloadretrans,speedtest_ookla_jitter,speedtest_ookla_pktloss2,iperf_udp_download,speedtest_ndt7_minrtt,google_rtt_max_ms_under_ul,google_rtt_max_ms_under_dl,google_rtt_max_ms,dns_query_avg_ms,dns_query_max_ms,install
2021-07-01 14:45:26.858908+00:00,,,,,,,,,,,,12.646,19.5,47.0,Hyde Park
2021-07-01 14:50:28.601564+00:00,,,,,,,,,,,,11.364,16.5,47.0,Hyde Park
2021-07-01 14:55:27.401975+00:00,,,,,,,,,,,,12.404,23.5,47.0,Hyde Park
2021-07-01 15:00:27.463207+00:00,,,,,,,,,,,,8.256,23.0,43.0,Hyde Park
2021-07-01 15:05:27.418658+00:00,,,,,,,,,,,,8.381,28.0,47.0,Hyde Park
2021-07-01 15:10:27.875788+00:00,,,,,,,,,,,,8.56,28.5,51.0,Hyde Park
2021-07-01 15:15:27.954274+00:00,,,,,,,,,,,,7.98,26.0,71.0,Hyde Park
2021-07-01 15:20:29.892024+00:00,,,,,,,,,,,,12.47,22.0,51.0,Hyde Park
2021-07-01 15:25:30.965373+00:00,,,,,,,,,,,,10.053,29.0,83.0,Hyde Park
2021-07-01 15:30:26.930734+00:00,,,,,,,,,,,,15.04,26.5,79.0,Hyde Park
2021-07-01 15:35:28.432930+00:00,,,,,,,,,,,,8.384,23.5,43.0,Hyde Park
2021-07-01 15:40:28.220285+00:00,,,,,,,,,,,,12.642,18.0,47.0,Hyde Park
2021-07-01 15:45:29.225327+00:00,,,,,,,,,,,,12.428,27.0,87.0,Hyde Park
2021-07-01 15:50:27.731077+00:00,,,,,,,,,,,,18.871,23.5,47.0,Hyde Park
2021-07-01 15:55:26.988813+00:00,,,,,,,,,,,,12.072,21.5,43.0,Hyde Park
2021-07-01 16:00:26.817391+00:00,,,,,,,,,,,,13.567,23.5,51.0,Hyde Park
2021-07-01 16:05:27.617306+00:00,,,,,,,,,,,,13.6,30.0,75.0,Hyde Park
2021-07-01 16:10:29.245468+00:00,,,,,,,,,,,,10.237,19.0,47.0,Hyde Park
2021-07-01 16:13:58.401910+00:00,941.007784,41.68716,910.4213940571641,9.563,0.0,1.536,0.0,,4.721,19.153,12.046,,,,Hyde Park
2021-07-01 16:15:28.065017+00:00,,,,,,,,,,,,13.009,28.0,63.0,Hyde Park
2021-07-01 16:20:29.738173+00:00,,,,,,,,,,,,10.451,20.5,55.0,Hyde Park
2021-07-01 16:25:26.954880+00:00,,,,,,,,,,,,16.019,20.5,35.0,Hyde Park
2021-07-01 16:30:27.927719+00:00,,,,,,,,,,,,8.327,24.5,55.0,Hyde Park
2021-07-01 16:35:28.167284+00:00,,,,,,,,,,,,12.555,28.0,55.0,Hyde Park
2021-07-01 16:40:28.361724+00:00,,,,,,,,,,,,8.646,21.0,55.0,Hyde Park
2021-07-01 16:45:28.412682+00:00,,,,,,,,,,,,9.094,19.5,31.0,Hyde Park
2021-07-01 16:50:27.532552+00:00,,,,,,,,,,,,11.203,24.5,51.0,Hyde Park
2021-07-01 16:55:27.880753+00:00,,,,,,,,,,,,9.923,25.0,59.0,Hyde Park
2021-07-01 17:00:28.384050+00:00,,,,,,,,,,,,17.745,34.0,123.0,Hyde Park
2021-07-01 17:05:29.088288+00:00,,,,,,,,,,,,12.5,26.0,47.0,Hyde Park
2021-07-01 17:10:27.990148+00:00,,,,,,,,,,,,12.76,22.5,43.0,Hyde Park
2021-07-01 17:15:26.795805+00:00,,,,,,,,,,,,8.968,26.5,51.0,Hyde Park
2021-07-01 17:20:26.677219+00:00,,,,,,,,,,,,9.974,35.0,123.0,Hyde Park
2021-07-01 17:25:34.093098+00:00,,,,,,,,,,,,10.214,24.0,47.0,Hyde Park
2021-07-01 17:30:27.610982+00:00,,,,,,,,,,,,13.408,24.5,55.0,Hyde Park
2021-07-01 17:35:28.534655+00:00,,,,,,,,,,,,16.033,24.0,47.0,Hyde Park
2021-07-01 17:40:27.874765+00:00,,,,,,,,,,,,8.694,22.5,55.0,Hyde Park
2021-07-01 17:45:27.173109+00:00,,,,,,,,,,,,12.064,28.0,63.0,Hyde Park
2021-07-01 17:50:28.675654+00:00,,,,,,,,,,,,11.465,21.0,51.0,Hyde Park
2021-07-01 17:55:28.729130+00:00,,,,,,,,,,,,13.468,24.0,51.0,Hyde Park
2021-07-01 18:00:28.126778+00:00,,,,,,,,,,,,12.715,21.0,47.0,Hyde Park
2021-07-01 18:05:31.475478+00:00,,,,,,,,,,,,8.518,23.0,47.0,Hyde Park
2021-07-01 18:11:23.736139+00:00,,,,,,,,577.0,,,,,,,Hyde Park
2021-07-01 18:14:05.878052+00:00,941.393568,31.910928,891.52053931945,7.873,0.0,1.426,0.0,,3.642,16.339,14.552,,,,Hyde Park
2021-07-01 18:15:29.738142+00:00,,,,,,,,,,,,8.913,39.5,123.0,Hyde Park
2021-07-01 18:20:36.075428+00:00,,,,,,,,,,,,12.201,27.0,51.0,Hyde Park
2021-07-01 18:25:27.384075+00:00,,,,,,,,,,,,12.85,27.0,51.0,Hyde Park
2021-07-01 18:30:26.997886+00:00,,,,,,,,,,,,12.211,20.0,55.0,Hyde Park
2021-07-01 18:35:27.496388+00:00,,,,,,,,,,,,10.703,22.5,43.0,Hyde Park
2021-07-01 18:40:28.449335+00:00,,,,,,,,,,,,8.632,23.0,43.0,Hyde Park
2021-07-01 18:45:28.086049+00:00,,,,,,,,,,,,14.325,25.0,51.0,Hyde Park
2021-07-01 18:50:27.415207+00:00,,,,,,,,,,,,10.937,22.5,47.0,Hyde Park
2021-07-01 18:55:29.305633+00:00,,,,,,,,,,,,15.091,38.0,95.0,Hyde Park
2021-07-01 19:00:29.348659+00:00,,,,,,,,,,,,8.757,19.5,43.0,Hyde Park
2021-07-01 19:05:27.473620+00:00,,,,,,,,,,,,12.015,27.0,55.0,Hyde Park
2021-07-01 19:10:29.557842+00:00,,,,,,,,,,,,8.539,37.0,71.0,Hyde Park
2021-07-01 19:15:30.264695+00:00,,,,,,,,,,,,13.887,28.0,51.0,Hyde Park
2021-07-01 19:20:28.754147+00:00,,,,,,,,,,,,15.836,21.5,43.0,Hyde Park
2021-07-01 19:25:26.350352+00:00,,,,,,,,,,,,8.736,22.0,47.0,Hyde Park
2021-07-01 19:30:27.393800+00:00,,,,,,,,,,,,8.906,23.5,63.0,Hyde Park
2021-07-01 19:35:28.083793+00:00,,,,,,,,,,,,8.272,23.5,47.0,Hyde Park
2021-07-01 19:40:26.668385+00:00,,,,,,,,,,,,12.317,22.5,47.0,Hyde Park
2021-07-01 19:45:30.188307+00:00,,,,,,,,,,,,11.745,21.0,51.0,Hyde Park
2021-07-01 19:50:27.762171+00:00,,,,,,,,,,,,11.797,21.5,55.0,Hyde Park
2021-07-01 19:55:27.402967+00:00,,,,,,,,,,,,12.538,28.5,55.0,Hyde Park
2021-07-01 20:00:34.222726+00:00,,,,,,,,,,,,11.195,16.5,31.0,Hyde Park
2021-07-01 20:05:29.459740+00:00,,,,,,,,,,,,8.096,20.0,43.0,Hyde Park
2021-07-01 20:10:32.933743+00:00,,,,,,,,,,,,8.586,20.5,55.0,Hyde Park
2021-07-01 20:14:00.309108+00:00,941.236648,41.28196,899.5267146189663,7.503,0.0,1.808,0.6493506493506493,,4.616,13.458,12.949,,,,Hyde Park
2021-07-01 20:15:27.770338+00:00,,,,,,,,,,,,12.274,19.5,43.0,Hyde Park
2021-07-01 20:20:29.193618+00:00,,,,,,,,,,,,11.972,30.0,63.0,Hyde Park
2021-07-01 20:25:29.287537+00:00,,,,,,,,,,,,15.477,34.5,119.0,Hyde Park
2021-07-01 20:30:29.082972+00:00,,,,,,,,,,,,8.099,28.5,55.0,Hyde Park
2021-07-01 20:35:26.760710+00:00,,,,,,,,,,,,13.732,23.5,47.0,Hyde Park
2021-07-01 20:40:31.533417+00:00,,,,,,,,,,,,16.314,20.5,51.0,Hyde Park
2021-07-01 20:45:28.449405+00:00,,,,,,,,,,,,13.17,22.5,47.0,Hyde Park
2021-07-01 20:50:29.452616+00:00,,,,,,,,,,,,8.437,25.0,63.0,Hyde Park
2021-07-01 20:55:27.599517+00:00,,,,,,,,,,,,10.429,27.0,51.0,Hyde Park
2021-07-01 21:00:29.205149+00:00,,,,,,,,,,,,9.236,27.5,47.0,Hyde Park
2021-07-01 21:05:26.913731+00:00,,,,,,,,,,,,10.175,34.0,119.0,Hyde Park
2021-07-01 21:10:32.126701+00:00,,,,,,,,,,,,8.154,23.0,47.0,Hyde Park
2021-07-01 21:15:28.074808+00:00,,,,,,,,,,,,12.723,25.5,47.0,Hyde Park
2021-07-01 21:20:27.087330+00:00,,,,,,,,,,,,11.631,19.0,43.0,Hyde Park
2021-07-01 21:25:27.115892+00:00,,,,,,,,,,,,9.437,18.5,43.0,Hyde Park
2021-07-01 21:30:28.016642+00:00,,,,,,,,,,,,12.775,23.0,55.0,Hyde Park
2021-07-01 21:35:27.295271+00:00,,,,,,,,,,,,11.935,34.5,119.0,Hyde Park
2021-07-01 21:40:28.242088+00:00,,,,,,,,,,,,14.447,14.5,31.0,Hyde Park
2021-07-01 21:45:27.214884+00:00,,,,,,,,,,,,8.533,20.0,55.0,Hyde Park
2021-07-01 21:50:26.879405+00:00,,,,,,,,,,,,8.725,22.5,51.0,Hyde Park
2021-07-01 21:55:26.619971+00:00,,,,,,,,,,,,10.273,19.5,67.0,Hyde Park
2021-07-01 22:00:27.993284+00:00,,,,,,,,,,,,10.366,28.5,51.0,Hyde Park
2021-07-01 22:05:30.406040+00:00,,,,,,,,,,,,8.207,27.5,119.0,Hyde Park
2021-07-01 22:10:28.396962+00:00,,,,,,,,,,,,10.918,14.5,27.0,Hyde Park
2021-07-01 22:15:28.025098+00:00,,,,,,,,,,,,13.023,28.0,51.0,Hyde Park
2021-07-01 22:20:35.220424+00:00,,,,,,,,,,,,13.095,23.0,47.0,Hyde Park
2021-07-01 22:25:27.691135+00:00,,,,,,,,,,,,15.318,20.0,51.0,Hyde Park
2021-07-01 22:30:28.335752+00:00,,,,,,,,,,,,9.564,26.0,47.0,Hyde Park
2021-07-01 22:35:31.524835+00:00,,,,,,,,,,,,11.825,19.5,55.0,Hyde Park
2021-07-01 22:40:30.535371+00:00,,,,,,,,,,,,12.81,33.5,67.0,Hyde Park
2021-07-01 22:45:31.513035+00:00,,,,,,,,,,,,9.658,31.5,63.0,Hyde Park
2021-07-01 22:50:30.370084+00:00,,,,,,,,,,,,9.023,18.5,51.0,Hyde Park
2021-07-01 22:55:27.660618+00:00,,,,,,,,,,,,8.854,23.0,51.0,Hyde Park
2021-07-01 23:00:29.488253+00:00,,,,,,,,,,,,11.47,20.0,63.0,Hyde Park
2021-07-01 23:05:29.292234+00:00,,,,,,,,,,,,8.8,18.0,51.0,Hyde Park
2021-07-01 23:10:28.288881+00:00,,,,,,,,,,,,8.188,22.5,39.0,Hyde Park
2021-07-01 23:15:27.725012+00:00,,,,,,,,,,,,8.147,15.0,27.0,Hyde Park
2021-07-01 23:20:31.539870+00:00,,,,,,,,,,,,11.767,22.0,63.0,Hyde Park
2021-07-01 23:25:28.900889+00:00,,,,,,,,,,,,12.817,16.5,43.0,Hyde Park
2021-07-01 23:30:28.093555+00:00,,,,,,,,,,,,8.566,20.0,43.0,Hyde Park
2021-07-01 23:35:28.101545+00:00,,,,,,,,,,,,15.5,18.5,43.0,Hyde Park
2021-07-01 23:40:29.240215+00:00,,,,,,,,,,,,9.162,18.5,43.0,Hyde Park
2021-07-01 23:45:28.310511+00:00,,,,,,,,,,,,8.832,25.0,51.0,Hyde Park
2021-07-01 23:50:27.494273+00:00,,,,,,,,,,,,11.722,18.5,55.0,Hyde Park
2021-07-01 23:55:28.232737+00:00,,,,,,,,,,,,9.076,14.5,47.0,Hyde Park
2021-07-02 00:00:28.875454+00:00,,,,,,,,,,,,12.577,20.5,51.0,Hyde Park
2021-07-02 00:05:30.154665+00:00,,,,,,,,,,,,10.049,28.5,47.0,Hyde Park
2021-07-02 00:10:29.145787+00:00,,,,,,,,,,,,10.082,14.5,31.0,Hyde Park
2021-07-02 00:11:22.860046+00:00,,,,,,,,583.0,,,,,,,Hyde Park
2021-07-02 00:14:15.475774+00:00,940.623896,29.861664,905.0705015264011,7.61,0.00012790899697459623,1.332,0.6410256410256411,,4.888,14.843,13.139,,,,Hyde Park
2021-07-02 00:15:28.091563+00:00,,,,,,,,,,,,11.759,21.5,47.0,Hyde Park
2021-07-02 00:20:28.293563+00:00,,,,,,,,,,,,13.369,29.5,59.0,Hyde Park
2021-07-02 00:25:27.474666+00:00,,,,,,,,,,,,8.261,18.5,55.0,Hyde Park
2021-07-02 00:30:28.140552+00:00,,,,,,,,,,,,12.803,24.0,51.0,Hyde Park
2021-07-02 00:35:28.577576+00:00,,,,,,,,,,,,9.849,31.5,63.0,Hyde Park
2021-07-02 00:40:29.544008+00:00,,,,,,,,,,,,12.067,25.5,59.0,Hyde Park
2021-07-02 00:45:27.927723+00:00,,,,,,,,,,,,11.512,31.5,127.0,Hyde Park
2021-07-02 00:50:30.104033+00:00,,,,,,,,,,,,16.853,27.0,55.0,Hyde Park
2021-07-02 00:55:28.350083+00:00,,,,,,,,,,,,12.793,18.5,47.0,Hyde Park
2021-07-02 01:00:29.090807+00:00,,,,,,,,,,,,11.897,21.5,43.0,Hyde Park
2021-07-02 01:05:27.497651+00:00,,,,,,,,,,,,9.511,21.5,43.0,Hyde Park
2021-07-02 01:10:41.246929+00:00,,,,,,,,,,,,9.284,31.5,119.0,Hyde Park
2021-07-02 01:15:27.932035+00:00,,,,,,,,,,,,9.1,29.0,51.0,Hyde Park
2021-07-02 01:20:28.187348+00:00,,,,,,,,,,,,12.161,34.0,119.0,Hyde Park
2021-07-02 01:25:28.185810+00:00,,,,,,,,,,,,15.44,28.5,67.0,Hyde Park
2021-07-02 01:30:29.859457+00:00,,,,,,,,,,,,11.948,18.0,43.0,Hyde Park
2021-07-02 01:35:32.352747+00:00,,,,,,,,,,,,11.182,18.5,31.0,Hyde Park
2021-07-02 01:40:27.994181+00:00,,,,,,,,,,,,10.545,32.5,119.0,Hyde Park
2021-07-02 01:45:27.191301+00:00,,,,,,,,,,,,8.248,28.5,55.0,Hyde Park
2021-07-02 01:50:27.663945+00:00,,,,,,,,,,,,8.307,23.5,47.0,Hyde Park
2021-07-02 01:55:27.576604+00:00,,,,,,,,,,,,11.717,16.0,31.0,Hyde Park
2021-07-02 02:00:29.675145+00:00,,,,,,,,,,,,12.569,21.5,51.0,Hyde Park
2021-07-02 02:05:29.181487+00:00,,,,,,,,,,,,9.105,17.0,47.0,Hyde Park
2021-07-02 02:10:29.879137+00:00,,,,,,,,,,,,8.466,26.5,51.0,Hyde Park
2021-07-02 02:14:01.975223+00:00,935.327616,41.330568,835.5578445321978,7.86,0.00013854116512867283,1.629,,,3.481,19.954,36.526,,,,Hyde Park
2021-07-02 02:15:26.851627+00:00,,,,,,,,,,,,13.871,27.5,63.0,Hyde Park
2021-07-02 02:20:27.280769+00:00,,,,,,,,,,,,14.041,24.0,51.0,Hyde Park
2021-07-02 02:25:32.671801+00:00,,,,,,,,,,,,8.819,21.0,47.0,Hyde Park
2021-07-02 02:30:30.289556+00:00,,,,,,,,,,,,8.026,26.5,55.0,Hyde Park
2021-07-02 02:35:26.939993+00:00,,,,,,,,,,,,12.518,24.0,55.0,Hyde Park
2021-07-02 02:40:27.474435+00:00,,,,,,,,,,,,8.059,21.5,51.0,Hyde Park
2021-07-02 02:45:28.856895+00:00,,,,,,,,,,,,10.309,26.5,47.0,Hyde Park
2021-07-02 02:50:29.481491+00:00,,,,,,,,,,,,8.456,18.0,43.0,Hyde Park
2021-07-02 02:55:28.684212+00:00,,,,,,,,,,,,9.403,26.0,59.0,Hyde Park
2021-07-02 03:00:28.338182+00:00,,,,,,,,,,,,9.79,20.5,47.0,Hyde Park
2021-07-02 03:05:28.874246+00:00,,,,,,,,,,,,12.467,19.5,43.0,Hyde Park
2021-07-02 03:10:27.282798+00:00,,,,,,,,,,,,9.401,27.5,47.0,Hyde Park
2021-07-02 03:15:28.871257+00:00,,,,,,,,,,,,10.122,28.5,59.0,Hyde Park
2021-07-02 03:20:33.287855+00:00,,,,,,,,,,,,12.857,26.0,55.0,Hyde Park
2021-07-02 03:25:28.096494+00:00,,,,,,,,,,,,12.862,23.0,51.0,Hyde Park
2021-07-02 03:30:27.509879+00:00,,,,,,,,,,,,8.094,27.5,63.0,Hyde Park
2021-07-02 03:35:30.392150+00:00,,,,,,,,,,,,14.042,23.5,51.0,Hyde Park
2021-07-02 03:40:27.633588+00:00,,,,,,,,,,,,10.832,16.0,43.0,Hyde Park
2021-07-02 03:45:33.875102+00:00,,,,,,,,,,,,9.386,20.0,43.0,Hyde Park
2021-07-02 03:50:31.100121+00:00,,,,,,,,,,,,12.549,35.0,123.0,Hyde Park
2021-07-02 03:55:27.567909+00:00,,,,,,,,,,,,8.742,22.0,55.0,Hyde Park
2021-07-02 04:00:29.869544+00:00,,,,,,,,,,,,8.812,28.5,67.0,Hyde Park
2021-07-02 04:05:29.344221+00:00,,,,,,,,,,,,12.388,24.5,51.0,Hyde Park
2021-07-02 04:10:28.109096+00:00,,,,,,,,,,,,8.4,19.0,31.0,Hyde Park
2021-07-02 04:13:58.411147+00:00,939.616016,41.564896,857.0444202285635,7.321,0.0,2.88,,,4.333,65.206,12.072,,,,Hyde Park
2021-07-02 04:15:32.136549+00:00,,,,,,,,,,,,12.724,26.5,119.0,Hyde Park
2021-07-02 04:20:26.723657+00:00,,,,,,,,,,,,11.293,29.0,51.0,Hyde Park
2021-07-02 04:25:27.615471+00:00,,,,,,,,,,,,12.589,26.5,51.0,Hyde Park
2021-07-02 04:30:28.714748+00:00,,,,,,,,,,,,12.765,29.0,119.0,Hyde Park
2021-07-02 04:35:28.250521+00:00,,,,,,,,,,,,8.644,18.5,43.0,Hyde Park
2021-07-02 04:40:28.123319+00:00,,,,,,,,,,,,12.927,17.5,43.0,Hyde Park
2021-07-02 04:45:28.537514+00:00,,,,,,,,,,,,12.851,25.5,59.0,Hyde Park
2021-07-02 04:50:27.830430+00:00,,,,,,,,,,,,14.963,31.5,115.0,Hyde Park
2021-07-02 04:55:26.729159+00:00,,,,,,,,,,,,12.586,16.0,51.0,Hyde Park
2021-07-02 05:00:32.027813+00:00,,,,,,,,,,,,12.4,29.0,71.0,Hyde Park
2021-07-02 05:05:27.794245+00:00,,,,,,,,,,,,14.365,34.5,115.0,Hyde Park
2021-07-02 05:10:27.808932+00:00,,,,,,,,,,,,14.843,29.5,123.0,Hyde Park
2021-07-02 05:15:26.793395+00:00,,,,,,,,,,,,12.77,42.0,147.0,Hyde Park
2021-07-02 05:20:30.384100+00:00,,,,,,,,,,,,9.523,17.0,35.0,Hyde Park
2021-07-02 05:25:28.066806+00:00,,,,,,,,,,,,8.098,28.5,47.0,Hyde Park
2021-07-02 05:30:27.691688+00:00,,,,,,,,,,,,9.201,13.5,31.0,Hyde Park
2021-07-02 05:35:27.938770+00:00,,,,,,,,,,,,8.19,25.5,43.0,Hyde Park
2021-07-02 05:40:27.642967+00:00,,,,,,,,,,,,8.731,30.0,55.0,Hyde Park
2021-07-02 05:45:29.576542+00:00,,,,,,,,,,,,9.979,31.5,119.0,Hyde Park
2021-07-02 05:50:28.493914+00:00,,,,,,,,,,,,12.527,24.5,43.0,Hyde Park
2021-07-02 05:55:28.228736+00:00,,,,,,,,,,,,12.886,21.0,43.0,Hyde Park
2021-07-02 06:00:30.720991+00:00,,,,,,,,,,,,10.118,30.5,59.0,Hyde Park
2021-07-02 06:05:29.092325+00:00,,,,,,,,,,,,9.993,19.0,55.0,Hyde Park
2021-07-02 06:10:28.019089+00:00,,,,,,,,,,,,8.455,32.5,67.0,Hyde Park
2021-07-02 06:11:22.625987+00:00,,,,,,,,577.0,,,,,,,Hyde Park
2021-07-02 06:13:57.996351+00:00,938.317,42.03524,847.8058129465361,7.606,0.00013654354036481093,2.542,0.0,,4.242,13.166,12.017,,,,Hyde Park
2021-07-02 06:15:26.787972+00:00,,,,,,,,,,,,12.673,34.0,79.0,Hyde Park
2021-07-02 06:20:27.808499+00:00,,,,,,,,,,,,8.551,30.5,43.0,Hyde Park
2021-07-02 06:25:28.487914+00:00,,,,,,,,,,,,15.81,27.0,51.0,Hyde Park
2021-07-02 06:30:29.671254+00:00,,,,,,,,,,,,11.591,22.0,47.0,Hyde Park
2021-07-02 06:35:28.287836+00:00,,,,,,,,,,,,12.51,20.5,51.0,Hyde Park
2021-07-02 06:40:29.289693+00:00,,,,,,,,,,,,8.397,25.0,51.0,Hyde Park
2021-07-02 06:45:27.559022+00:00,,,,,,,,,,,,9.635,23.0,55.0,Hyde Park
2021-07-02 06:50:27.894055+00:00,,,,,,,,,,,,12.563,24.0,51.0,Hyde Park
2021-07-02 06:55:27.496156+00:00,,,,,,,,,,,,8.561,26.0,51.0,Hyde Park
2021-07-02 07:00:29.213170+00:00,,,,,,,,,,,,11.294,23.0,51.0,Hyde Park
2021-07-02 07:05:27.826063+00:00,,,,,,,,,,,,8.145,29.0,119.0,Hyde Park
2021-07-02 07:10:30.558357+00:00,,,,,,,,,,,,9.544,29.0,63.0,Hyde Park
2021-07-02 07:15:29.058365+00:00,,,,,,,,,,,,12.434,21.5,51.0,Hyde Park
2021-07-02 07:20:27.721322+00:00,,,,,,,,,,,,11.319,14.0,31.0,Hyde Park
2021-07-02 07:25:27.379538+00:00,,,,,,,,,,,,8.673,43.0,151.0,Hyde Park
2021-07-02 07:30:28.085925+00:00,,,,,,,,,,,,8.164,37.5,127.0,Hyde Park
2021-07-02 07:35:26.425410+00:00,,,,,,,,,,,,8.461,18.5,47.0,Hyde Park
2021-07-02 07:40:27.159023+00:00,,,,,,,,,,,,8.273,24.5,47.0,Hyde Park
2021-07-02 07:45:33.380755+00:00,,,,,,,,,,,,12.318,29.0,119.0,Hyde Park
2021-07-02 07:50:28.306581+00:00,,,,,,,,,,,,8.745,19.5,55.0,Hyde Park
2021-07-02 07:55:26.775682+00:00,,,,,,,,,,,,9.355,27.0,119.0,Hyde Park
2021-07-02 08:00:27.697610+00:00,,,,,,,,,,,,10.045,33.0,79.0,Hyde Park
2021-07-02 08:05:26.224495+00:00,,,,,,,,,,,,11.827,27.0,51.0,Hyde Park
2021-07-02 08:10:28.570852+00:00,,,,,,,,,,,,11.779,22.0,51.0,Hyde Park
2021-07-02 08:13:58.904022+00:00,939.196216,41.61656,851.4793113452656,9.436,0.0,0.585,0.0,,4.447,13.49,13.533,,,,Hyde Park
2021-07-02 08:15:30.156023+00:00,,,,,,,,,,,,9.183,28.0,51.0,Hyde Park
2021-07-02 08:20:27.085725+00:00,,,,,,,,,,,,10.678,33.0,63.0,Hyde Park
2021-07-02 08:25:28.272449+00:00,,,,,,,,,,,,8.542,24.5,47.0,Hyde Park
2021-07-02 08:30:29.502578+00:00,,,,,,,,,,,,11.025,24.5,51.0,Hyde Park
2021-07-02 08:35:29.487118+00:00,,,,,,,,,,,,12.783,27.5,71.0,Hyde Park
2021-07-02 08:40:28.223456+00:00,,,,,,,,,,,,11.861,28.5,123.0,Hyde Park
2021-07-02 08:45:29.089728+00:00,,,,,,,,,,,,9.123,29.5,59.0,Hyde Park
2021-07-02 08:50:28.412598+00:00,,,,,,,,,,,,8.776,33.0,67.0,Hyde Park
2021-07-02 08:55:28.454625+00:00,,,,,,,,,,,,10.445,35.5,119.0,Hyde Park
2021-07-02 09:00:32.676822+00:00,,,,,,,,,,,,16.758,20.0,55.0,Hyde Park
2021-07-02 09:05:31.119523+00:00,,,,,,,,,,,,13.17,28.0,51.0,Hyde Park
2021-07-02 09:10:33.506911+00:00,,,,,,,,,,,,12.802,40.0,119.0,Hyde Park
2021-07-02 09:15:28.577374+00:00,,,,,,,,,,,,8.025,16.0,39.0,Hyde Park
2021-07-02 09:20:39.503224+00:00,,,,,,,,,,,,12.672,32.0,79.0,Hyde Park
2021-07-02 09:25:29.598609+00:00,,,,,,,,,,,,12.595,24.5,51.0,Hyde Park
2021-07-02 09:30:28.366365+00:00,,,,,,,,,,,,11.471,28.5,59.0,Hyde Park
2021-07-02 09:35:30.453166+00:00,,,,,,,,,,,,12.601,19.5,55.0,Hyde Park
2021-07-02 09:40:27.871505+00:00,,,,,,,,,,,,12.806,22.0,55.0,Hyde Park
2021-07-02 09:45:28.456445+00:00,,,,,,,,,,,,12.617,33.0,115.0,Hyde Park
2021-07-02 09:50:27.727852+00:00,,,,,,,,,,,,8.211,32.0,71.0,Hyde Park
2021-07-02 09:55:27.514388+00:00,,,,,,,,,,,,9.133,21.0,43.0,Hyde Park
2021-07-02 10:00:30.799223+00:00,,,,,,,,,,,,12.918,23.0,51.0,Hyde Park
2021-07-02 10:05:28.181491+00:00,,,,,,,,,,,,8.354,22.5,51.0,Hyde Park
2021-07-02 10:10:27.977858+00:00,,,,,,,,,,,,12.03,19.5,63.0,Hyde Park
2021-07-02 10:13:57.336960+00:00,941.218904,41.599224,779.3164385593506,7.621,0.0,1.534,0.0,,2.863,16.75,11.156,,,,Hyde Park
2021-07-02 10:15:28.550332+00:00,,,,,,,,,,,,13.411,27.0,63.0,Hyde Park
2021-07-02 10:20:29.688679+00:00,,,,,,,,,,,,11.923,20.5,43.0,Hyde Park
2021-07-02 10:25:32.526282+00:00,,,,,,,,,,,,12.552,29.0,119.0,Hyde Park
2021-07-02 10:30:31.915074+00:00,,,,,,,,,,,,8.42,26.5,47.0,Hyde Park
2021-07-02 10:35:42.607821+00:00,,,,,,,,,,,,12.907,25.0,51.0,Hyde Park
2021-07-02 10:40:32.273398+00:00,,,,,,,,,,,,12.843,24.0,47.0,Hyde Park
2021-07-02 10:45:32.478840+00:00,,,,,,,,,,,,12.6,23.0,43.0,Hyde Park
2021-07-02 10:50:27.903378+00:00,,,,,,,,,,,,11.79,22.5,51.0,Hyde Park
2021-07-02 10:55:34.194256+00:00,,,,,,,,,,,,8.697,29.5,63.0,Hyde Park
2021-07-02 11:00:38.377707+00:00,,,,,,,,,,,,12.755,21.0,51.0,Hyde Park
2021-07-02 11:05:27.538260+00:00,,,,,,,,,,,,7.958,23.5,43.0,Hyde Park
2021-07-02 11:10:29.070880+00:00,,,,,,,,,,,,9.822,18.5,35.0,Hyde Park
2021-07-02 11:15:29.607054+00:00,,,,,,,,,,,,12.364,17.5,51.0,Hyde Park
2021-07-02 11:20:30.191221+00:00,,,,,,,,,,,,12.21,37.0,115.0,Hyde Park
2021-07-02 11:25:27.074568+00:00,,,,,,,,,,,,9.405,37.5,119.0,Hyde Park
2021-07-02 11:30:29.228220+00:00,,,,,,,,,,,,10.272,22.0,51.0,Hyde Park
2021-07-02 11:35:28.955571+00:00,,,,,,,,,,,,10.583,26.5,59.0,Hyde Park
2021-07-02 11:40:27.443717+00:00,,,,,,,,,,,,14.781,24.5,51.0,Hyde Park
2021-07-02 11:45:28.756773+00:00,,,,,,,,,,,,8.079,29.5,115.0,Hyde Park
2021-07-02 11:50:26.632342+00:00,,,,,,,,,,,,8.365,29.0,59.0,Hyde Park
2021-07-02 11:55:28.276083+00:00,,,,,,,,,,,,8.363,19.0,47.0,Hyde Park
2021-07-02 12:00:27.939470+00:00,,,,,,,,,,,,12.506,29.5,99.0,Hyde Park
2021-07-02 12:05:28.248644+00:00,,,,,,,,,,,,10.744,22.0,47.0,Hyde Park
2021-07-02 12:10:27.849004+00:00,,,,,,,,,,,,8.934,35.0,119.0,Hyde Park
2021-07-02 12:11:22.494028+00:00,,,,,,,,581.0,,,,,,,Hyde Park
2021-07-02 12:13:59.509129+00:00,940.096168,41.5072,891.6223972119882,7.691,0.0,1.598,0.0,,4.574,23.456,15.976,,,,Hyde Park
